"Vinho leve, sem surpresas. Agradável ao paladar, aroma frutado bem suave. Em promoção se torna um excelente custo/beneficio para todas ocasiões e um ótimo vinho para o dia a dia.",Product,,
Muito bom vinho.,Product,,
"Sem dúvida, um dos melhores sauvignon blanc que já experimentei! Acidez e frescor muito equilibrados. Aroma um tanto quanto discreto, muito embora o sabor seja surpreendentemente distinto de tudo que se vê por aí. Recomendo!",Product,,
"Cor amarelo palha, Olfato maçã verde, maracujá, abacaxi e coco. Gustativo leve, ácido, refrescante e efervescente.Harmonização: frango à parmegiana. Nota final: 3.8.",Product,,
A garrafa chegou em minha casa com metade da rolha para fora. Acredito que isso o tenha deixado sem aroma e com sabor de vinagre.,Product,,
"Excelente vinho, uma grata surpresa. Leve, refrescante e com acidez baixa, este vinho agrada a todos os paladares.",Product,,
"Excelente vinho, extremamente refrescante. Minha pascoa do ano passado foi com ele e uma bacalhoada na mesa.",Product,,
Muito saboroso. Excelente para degustação entre amigos/familiares... Agrada todos os paladares :),Product,,
"Por favor, excluir a taxa da revista da minha próxima comprar, não quero receber a revista. Certo do estorno e com a certeza que nos próximos meses minha assinatura será menor. Fico no aguardo dos vossos comentários. Grato, Natanael",,Store,
"Leve e refrescante, perfeito para o verão. As borbulhas dão um ¿tchã¿ inesperado ¿ pelo menos pra mim, que não conhecia os vinhos verdes. Vale cada centavo.",Product,,
"Gostei do vinho, cheiro de maçã verde. Ele lembra um pouco um espumante.",Product,,
"Gostei muito desse vinho, chega verde e fresco na Wine e a empresa amadurece o produto sem entregar ao cliente!",Product,,
Mais um vinho semi-seco vendido como seco...,Product,,
"Gostei muito deste vinho. Leve, refrescante, acidez baixa e pouco efeito agulha (devido as leves e discretas borbulhas superficiais que se forma num verdadeiro vinho verde - CO2). Perfeita harmonização com Bacalhau à Gomes de Sá (cinco estrelas).",Product,,
"Um excelente vinho, com sabom frutado e ao mesmo tempo refrescante.",Product,,
Razoável!!!,,,
"A palavra é estranho. Esse vinho verde ""mutante"" parece espumante, tem gás. Não lembra um vinho verde típico, mas não é ruim: leve, refrescante, acidez não excessiva e, felizmente, não é muito doce (leve doçura no final). Bom custo benefício na promoção (R$19), mas pelo preço atual eu pegaria um vinho verde de verdade...",Product,,
"Excelente vinho, ainda mais para regiões quentes como a minha cidade. Refrescante, cheiro frutado e acidez mínima. Com certeza vou estocar daqui em diante. Já sou fã do vinho verde faz tempos.:)",Product,,
Eu amo esse prosecco. Super recomendo!!! é delicioso!!!!,Product,,
Gostaria de saber se tem previsão de reposição deste espumante nos próximos dez dias.Tenho um evento e gostaria de adquirir.,,,
"Para pessoas que estão para receber pela primeira vez a assinatura, não importa se sempre foi um beneficio... Me senti lesado ao abrir pela primeira vez meu pedido e minha nota e ver uma cobrança da revista. Também quero o estorno desse valor.",,Store,
Gostaria de saber se há previsão de retorno de estoque desta espumante que é maravilhosa!,Product,,
"Existe Previsão de Reposição de Estoque, já está esgotado a mais de 3 meses...",,,
"Leve e agradável. Com deliciosos aromas de frutas vermelhas, foi uma ótima surpresa. Pena que está em falta, pretendo repetir a compra.",Product,,
"Adoro este proseco, muito refrescante, boa combinação para esta época! Pena estar esgotado!",Product,,
Excelente Prosecco.,Product,,
Gostei bastante!,,,
Acho um ótimo custo beneficio para festas e tardes com amigos. Sabor muito agradável.,Product,,
"Cítrico e ácido, seco, aroma um pouco apagado. Agradável de beber, e só. Daria 2,5 estrelas, mas já que não é possível, arredondo para 3 pelo preço.",Product,,
Uma gratíssima surpresa. Deixando respirar em garrafa durante uns 40 minutos se mostrou um vinho bastante agradável.,Product,,
"Vinho regular, em promoção vale o preço. Bem alcoólico, melhora com a decantação. Cumpre seu papel para o dia a dia.",Product,,
"R$79,20 em 12/04/2017.",,,
"Estou decepcionada por vocês da Wine nos subestimarem. Vocês têm uma ÚNICA resposta pronta para os questionamentos!!! Ou seja, vocês não têm argumento para justificar o valor assinatura. A minha assinatura é de 66,00 reais, se a revista custa 13,94, e eu não quero a revista, então eu deveria pagar 52,06 reais. Que vergonha para vocês.....",,Store,
"Vinho intenso, tanto em aromas, quanto em sabor. Aromas de frutas secas, laranja, mel. Doce e alcóolico com um toque final amendoado.",Product,,
"Como todo Pinot Noir é uma vinho que desce macio, mais suave, indicado para quem está iniciando na arte de apreciar vinhos... Foi desgustado com um talharim ao molho bechamel com gorgonzola e camarões graúdos... Caiu muito bem!",Product,,
Muito bom!!! Gostamos muito.,,,
"Um puta azeite italiano, para ninguém botar defeito! Sua tonalidade esverdeada denota a prensagem a frio e o cuidado com a seleção das azeitonas. Acidez baixíssima e sabor persistente, com toque de especiarias. Vai muito bem com pães e torradas, saladas e é excepcional para a ""haute cuisine"". Assim como as notas do violino de Niccolò Paganini (cujo nome batiza o produto), este é uma azeite para virtuoses da gastronomia...",Product,,
"Vinho bom, corpo médio, frutado, uma boa mistura de cabernet com carmenere. Porem jamais pagaria 52 reais nele... é um vinho que vale 35 no máximo. Porèm é um bom vinho",Product,,
"Nao entendi essa promoçao maluca da wine! Coloquei este exemplar na minha lista e ele apareceu com valor de 26.98, quando fechei o pedido ele foi para 44.98. Me senti enganado mais uma vez.",,Store,
"Comprei por R$ 35,00, pensando haver adquirido um bom vinho reserva. No entanto, o Canepa Novíssimo (vinho de entrada da vinícola) não deve em nada para esse reserva. Se duvidar, é melhor. Este vinho não é ruim, mas não merece o rótulo ""reserva de família"".",Product,,
"Excelente vinho, valeu cada centavo dos RS 30,94 que paguei por ele antes do saldão de aniversário da Wine, onde ele está sendo vendido por RS 44,20 (com um selo de 30% off, que cara de pau, hein wine?), ele voltando ao preço normal vale muito à pena!",Product,,
"Simplesmente fantástico! Suave, perlage muito fina, numerosa e muito persistente. O adocicado equilibrado não impediu uma boa harmonização com o peixe vermelho assado ao forno com tomate, aipo, alho-poró e alcaparras, embora um brut harmonizasse melhor. Como minha esposa não gosta muito de bebida alcoólica, este demi-sec foi tão perfeito que nem ela sentiu a garrafa acabar.",Product,,
"Produto Excelente, suave e refrescante. Infelizmente na última compra veio sem embalagem o que impediu que eu pudesse dar de presente.",Product,,
Muito gostoso e leve. Recomendo.,Product,,
"achei interessante vcs abrirem um espaço, no site, para comentários sobre produtos comprados e não consta lá o meu comentário... estranho, não?? indo para o reclame aqui!",,Store,
"Achei o vinho meio doce enjoativo, prefiro os secos, mais para quem gosta dos meio seco/doce é uma boa pedida.",Product,,
"Wine, eu fiquei surpreso com o amadorismo do departamento comercial de vcs. Eu entendo o desejo de vender a revista no site e, porventura, aumentar o faturamento. Tb entendo o fato de que o valor do clube continuou o mesmo e que, na nota fiscal, os preços dos vinhos abaixaram para encaixar a revista. Eu não me sinto lesado. Mas, como é (ou deveria ser) previsível, muitas pessoas não pensam assim e ficarão insatisfeitas. Deveriam ter encontrado uma alternativa mais amistosa.",,Store,
"Vinho leve e fácil de beber, despretensioso, bebi sem nenhum acompanhamento na beira da piscina, excepcional. Todos que estavam comigo e tomando cerveja adoraram e queriam parar a cerveja pra degustar o Barefoort Pinot Grigio, pena que só tinha comprado uma garrafa.",Product,,
"Muito bom, vale a pena comprar quando entrar em promoção. Ótimo aroma. Se tiver abaixo de R$25,00 pode ir sem medo!",Product,,
por favor avisar quando estiver disponivel novamente.,,,
Gostei muito! gostaria q me avisassem quando receberem o vinho novamente! Pena q já esgotou,,,
"Muito agradável quanto a sabor, aroma e custo benefício. Sendo assim, vale muito a pena comprar considerando sua faixa de preço.",Product,,
"Bom branco, não é doce, fresco, frutas brancas, acidez equilibrada.",Product,,
Qual é a safra desse vinho? Não achei no rótulo.,,,
"Ótimo vinho, só não ganhou 5 estrelas pq aí é desleal com o Barefoot Moscato rsrsrs.",Product,,
Ótimo vinho!,Product,,
"Boa tarde, Acabei de reativar a minha conta. Todavia, não concordo com a cobrança da revista. Na cobrança vem incluído o preço do vinho e da revista. Assim, discordando da cobranço, solicito o obséquio de excluí-la. Mesmo porque isto constituiria venda casada, o que é vedado pelo Código do Consumidor. Grato",Product,,
"Repetimos, em dose dupla e bem gelado, este excelente Barefoot no aniversário de 18 anos de minha filha mais nova, entre delícias da culinária árabe: kibes, sfihas, homus, beirutes...",Product,,
Não desejo receber a revista. Gostaria do estorno do valor. Obrigado,,Store,
"Um bom vinho, dá para sentir toques de abacaxi, um abacaxi não doce, um pouquinho acido e alcool equilibrado só não leva cinco estrelas porque o seu irmão Barefoot Moscato é o ideal,otimo,amei,então foi concorrência desleal porque quando abri esperava algo parecido, com aquele doucinho lá no fundo,equilibrado, sutil,mas nesse não encontrei.Então 4 estrelas.",Product,,
"Apesar de o preço ser bom, não tem boa relação custo/benefício. Foi bem com provoleta, mas só depois de muito mais gelado.",Product,,
Excelente custo benefício!! Mto bom pelo preço! A embalagem mostra uma simplicidade das coisas boas e bem feitas. geralmente fujo de embalagens mto requintadas. Os melhores produtos não precisam aparecer por fora.,Product,,
Honesto e agradável. Para o dia a dia. Imprescindível ser servido gelado.,Product,,
"Excelente! Wine, quando estará disponível novamente?",,,
"ruim de mais , foi tudo pro ralo .minha namorada odiou a embalagem",Product,,
"Tomei Nos Estados Unidos e acabei encontrando aquí na Wine, que bom, porque é uma excelente escolha de custo/benefício. Leve, refrescante, delicadamente frutado, e seco na medida. Recomendo!!",Product,,
"Excelente custo benefício, agradável e super leve. Realmente valeu a pena!",Product,,
"Vinho fácil de tomar como qualquer pinot. Mas falta corpo. # estrelas pelo preço, pela qualidade não daria duas.",Product,,
"Vinho delicioso. Excelente custo X benefício. Um tanto ácido, mas não chega a incomodar. Super refrescante e bem perfumado...",Product,,
"Gostei muito, leve e refrescante, harmonizou bem com risoto de limão siciliano.",Product,,
"Não sabia que teria que pagar pela revista, solicito estorno do valor na próxima fatura.",,Store,
Pequei em não ler atentamente sobre o vinho. não gosto de vinho doce. Para os que também não apreciam - não recomendo. Mesmo sendo um Pinot Grigio.,Product,,
"Wine, a linha BareFoot é grande aos amigos que não conhecem (http://barefootwine.com/our-wines) quando a Wine irá inovar e trazer outros exemplares dessa vinícola? Existe muitas opções para que possamos conhecer e desfrutar. O binômio (custo x benefício) dessa vinícola poderia ser explorado pela Wine.",,Store,
"Leve, em demasia...tomaria novamente mas não seria minha primeira escolha...este ganhou a terceira estrela pelo custo beneficio...",Product,,
O vinho é ótimo recomendo servir gelado !!!!!!!!,Product,,
Agradável surpresa. Bem gelado com risoto de lula. O problema foi só termos uma garrafa.,Product,,
"Leve, mas bom.",,,
"Deliciosamente Macio, como dizem os apreciadores de cerveja, desce redondo!!! nem precisa harmonizar.",Product,,
"eu nao esperava um borgonha, mas esse aqui é horrível. doce e aguado, faz parte daquela casta de americanos que eles acham que é para ""começar a gostar de vinho"" e que está cheio por lá, mas é lastimável em qualquer lugar do mundo.",Product,,
otimo vinho,Product,,
Soft e redondo! Acompanhou muito bem frango a passarinho.,Product,,
otimo vinho!,Product,,
"Vinho adocicado, seu paladar lembra vinho do porto para degustar com doce após a refeição. Tem uma coloração leve, parecendo suco. Com a indicação do Sommelier da Wine, degustei com um espaguete a carbonara, me surpreendeu, combinou perfeitamente. Apesar de ser adocicado após cada gole o sabor na boca é marcante. Minha esposa adorou, apesar de não agradar meu paladar este tipo de vinho, ele é bem elaborado. Minha avalição é 3,5 estrelas.",Product,,
"É um vinho bem suave, ideal para iniciantes. Uma boa escolha para ocasiões e pessoas específicas.",Product,,
Prefiro os mais encorpados,,,
É a primeira vez que não aprecio um vinho da wine. O único sabor que senti foi do açúcar. Infelizmente um vinho que não corresponde ao padrão dos vinhos ofertados pela Wine.,Product,,
"Achei muito ""aguado""...",,,
"Achei muito gostoso, para beber sem cerimonia. Leve, cheiroso... E chamou-me a atenção ele ser menos ácido do que a maioria dos Pinot Noir que eu já havia tomado. Excelente custo benefício nessa promoção por 28,90!",Product,,
Leve e fácil de beber. Rolha sintética. Bom para o dia a dia. Degustado com queijo do reino.,Product,,
"Já foram enviadas diversas sugestões para que a Wine deixasse a revista opcional. Sócios que querem receber a revista continuam recebendo com o mesmo valor. Quem não quer, tem o custo abatido da mensalidade. Mas a Wine insiste em empurrar esse ""benefício"" para os clientes. Ainda querem que acreditemos que não há cobrança adicional. Piada! O custo sempre é repassado de alguma forma! Esse é um dos motivos pelo qual acabo de cancelar minha assinatura! Só volto quando mudar essa política!",,Store,
"Como qualquer coisa que se prova e se compara é preciso considerar aquilo que ele é e o que se propõe. Por isso o Redwood Creek é excelente: um vinho informal para apreciar com um grupo desprendido e descolado, ou tomar no dia a dia. Quem comprou este imaginando um Borgonha deveria ter mais cuidado com o que compra.",Product,,
"Apenas um comentário: trata-se de vinho meio-seco. Essa informação muito importante não está no site (por que não, Wine.com ?). Comprei quatro garrafas e só não me arrependi mais porque vou dar de natal. É melhor do que me estressar para devolver. O vinho, para mim, pareceu bem adocicado, tipo alguns vinhos da África do sul e até da Austrália. Isso, na minha opinião, já acaba com o vinho. Mas, há quem goste. Paladar: suco de groselha com álcool. ""Cereja intenso"", só se for em calda!",Product,,
"Bom vinho, já comprei duas vezes, vale a pena pelo preço ter sempre na adega. Sempre agradando o público feminino que prefere um vinho mais suave.",Product,,
Vinho muito gostoso para tomar com amigos ou familiares! Estava ansioso para tomá-lo e minha expectativa foi atingida! Comprarei mais.,Product,,
"Ideal para tomar com amigos de bem com a vida, vinho alegre, leve, saboroso, refrescante, fácil de beber, o melhor Pinot Noir que tomei nessa faixa de preço. Comprei outras garrafas.",Product,,
"Simplesmente fantástico! Depois da boa experiência, pedi o Merlot para provar.",Product,,
Bom...nada de surpresa....bacaninha e só isso..,,,
"Excelente custo x beneficio! Gosto muito da Pinot Noir e este rótulo é bem leve e marcante... estou tentando fazer minha esposa entrar no mundo dos ""secos"" e este ela adorou!",Product,,
"Vinho simples, agradável, com aroma e sabor marcante de cereja. Excelente custo/benefício.",Product,,
"Gostamos muito do Vinho, excelente custo-benefício. Comprei outra garrafa.",Product,,
Bom custo benefício e fácil de beber. Vou até repetir.,Product,,
"Vinho muito ruim, parece um suco de uva aguado. Muito doce para um pinot noir. É tipicamente um vinho simplório, ao gosto do caipira americano. Muito distante de um pinot noir da Borgonha ou da Nova Zelândia, ou mesmo do Bridlewood californiano, que já comprei vários aqui na Wine.",Product,,
Como sempre a revista está excelente. Parabens Wine!!,,Store,
"Sou um amante dos Pinot Noir, porém este, apesar do preço, deixa muito a desejar.",Product,,
"Vinho bem frutado, chega ser adocicado e de coloracão rubi, ideal para degustar um pouco mais frio (14º a 15º)em dias mais quentes. Acompanha bem frutos do mar o que é dificil para um tinto sem dar o sabor de zinco na boca e na ocasião acompanhou muito bem iscas de tilapia. Bom custo beneficio.",Product,,
Frutado e com bom custo benefício.,Product,,
Achei extremamente forte. Ardia de tanto álcool. Tivemos dificuldade em bebe-lo. O pinot noir da trapiche foi excelente comparado a esse.,Product,,
"Pelo preço e qualidade , nao tem como nao dar 5 estrelas !! Leve e facil de beber , mas ao mesmo tempo marcante. Vale a pena repetir",Product,,
"Ótimo custo beneficio. Levei na casa de uns amigos e fez o maior sucesso. Todos querem repetir a garrafa. Um vinho demi sec, leve e com um sabor muito bom. Pedida certa !!!",Product,,
Fantástico!,,,
"Um bom Pinot Noir Californiano, com um preço justo pela sua qualidade, lógico nos EUA é bem mais barato.",Product,,
Desprentesioso e muito fácil de beber! Excelente para se conhecer um Pinot californiano.,Product,,
Uma delicia. Caiu muito bem como entrada. E ainda comprei a um ótimo preço - mais um acerto da Wine.,Product,,
"Vinho leve, frutado e com ótimo custo x benefício. Ja repeti a compra várias vezes. Minha namorada adora.",Product,,
"Bom dia Srs. Não concordo com o pagamento da revista de R$ 13,94, se persistirem na cobrança, irei cancelar minha assinatura. Aguardo comentários",,Store,
"Expectativa alta, restou frustrada. Apesar do gustativo ser de saborosas frutas vermelhas, é bastante ácido no começo. Com pizza até que foi bem. É bom terminar a garrafa no mesmo dia. Como minha esposa não está podendo me acompanhar, eu bebi um pouco mais do que a metade da garrafa, usei a bombinha de vácuo para tirar o ar, mas, passadas 36 horas, o vinho ficou aguado e totalmente sem graça! Na relação preço x qualidade, acho que a Wine poderia baixar um pouco o $ (até 30,00 estaria bem pago).",Product,,
"Com certeza melhor custo beneficio do mercado, uma excelente vodka e extremamente versátil, ótima para beber pura com gelo, e ao mesmo tempo estupenda para preparar os melhores drinks.",Product,,
"Ótimo custo beneficio. Uma marca pouco conhecida no Brasil, mas tem seus méritos.",Product,,
"Melhor custo benefício, qualidade superior a Absolut. Excelente pra tomar pura, apenas com gelo.",Product,,
Adorei.,,,
Bom vinho. Leve e refrescante.,Product,,
"Vinho mineral, com aromas discretos de maçã, louro e final floral. Harmonizou com arroz de bacalhau.",Product,,
"Bom vinho, me agradou bastante. Compraria novamente.",Product,,
"Gosto muito da uva Pinot Noir, mas esse vinho é muito enjoativo. Não conseguimos tomá-lo.",Product,,
"Excelente equilíbrio entre fruta, mineralidade e acidez. Boa persistência e, para mim, a melhor parte é que não tem as características marcantes de adocicado dos portugueses. Ótima surpresa",Product,,
"Excelente custo-beneficio!!! Não imaginava um vinho tão gostoso e pronto para o consumo nesse valor. Um excelente achado do velho mundo, delicado mas presente, com aromas de ameixa e terra, uma delicia!",Product,,
"Senhores, Voces estão me cobrando pela Revista. Eu não quero a revista. Se persistir a cobrança vou cancelar minha conta. Obrigado",,Store,
Vinho ótimo custo-beneficio! Um dos melhores nessa faixa de preço.,Product,,
"Bom vinho, seco, boa estrutura",Product,,
"R$54,60 em 25/04/2017. Aparentemente, minha garrafa passou do ponto e virou vinagre, como outras três pessoas puderam comprovar há alguns dias. É apenas a quinta garrafa com problemas em alguns anos de Wine, porém a quarta nos últimos seis meses, sendo três oriundas de promoções; talvez seja a hora de minimizar os riscos e encarar uma temporada apenas de brancos (ou jogar na Mega-Sena, não sei).",Product,,
"Muito bom Tempranillo, mediamente aromático. Frutas vermelhas. Apresenta corpo médio , a madeira está muito bem incorporada, marca presença mas sem sobressair muito. Aprovadíssimo, vinho para ter sempre na adega.",Product,,
"Das duas garrafas de minha casa, uma da assinatura outra comprei na promoção, abri uma. Decepcionado, pois mostrou se azeda, avinagrada. Nao tive coragem de abrir a outra.",Product,,
"Bom vinho, estruturado, potente e ideal para acompanhar um churrasco. Uma excelente opção para os apreciadores da uva tempranillo.",Product,,
"apreciamos esse vinho ontem com amigos.. vinho maravilhoso, macio, aveludado. muito elegante.. ótimo custo benefício. recomendo.",Product,,
Nesta faixa de preço é uma excelente escolha!!,,,
"Ótimo vinho!Custo x benefício excelente, perfeito para o dia a dia",Product,,
"Ainda não experimentei... Junto com mais 10 garrafas de vinhos diversos, meu pedido ainda não chegou. Hoje completam 11 dias do fechamento do pedido. Tá certo que final de ano as coisas costumam atrasar. Mas uma vez que isso já é de conhecimento de todos, porque não alteram o prazo de entrega nessas datas? Eu ia presentear uma amiga em uma viagem e não consegui! Já até voltei de viagem e as garrafas não chegaram!",,Store,
Gostosinho. Agradável e fácil de beber. Sem grandes complexidades. Ótimo custo x benefício.,Product,,
Comprei e não recebi ! Não recomendo !!!!,,Store,
"Sem maiores pretensões de estrutura, vinho pronto para beber. Por R$ 22,40 Difícil encontrar um custo benefício tão bom quanto este.",Product,,
"O que o Código de Defesa do Consumidor prescreve é que o consumidor deve ter ampla liberdade de escolha quanto ao que deseja consumir. Assim, não pode o fornecedor fazer qualquer tipo de imposição ao consumidor quando da aquisição de produtos ou serviços. concordo com a turma, e informo que já fiz meu pedido formal de reembolso",,,
"Dos piores vinhos que já tomei na vida. Acho que qualquer vinho de galão é melhor que este. Abrimos, jogamos fora, talvez utilizaremos o restante da garrafa em alguma receita...",Product,,
"Um vinho bom, que não deve faltar na adega de uma pessoa, que como eu, toma vinho quase que diariamente!",Product,,
"Gostei, não é doce e tem uma suavidade peculiar,apesar de classificado como meio-seco. Harmonizei com batata assada e recheada , torradas ao azeite, queijo e presunto. Ficou bom",Product,,
Um dos melhores custo X benefício da Wine!! 5 estrelas para um vinho com esse valor!!,Product,,
"Um vinho branco com sabor diferente de todos os brancos que já provei. Leve, muito aromático e saboroso. Fácil de beber e vai surpreender positivamente quem quiser provar um branco diferente. Já está na minha winebox de novo!",Product,,
Maravilhoso! ótimo para o dia a dia. Estou repetindo a compra!,Product,,
"Vinho agradável, mas nada demais. Vale o que custa. Pro dia-a-dia é ótimo!",Product,,
Justo. Bom custo benefício.,Product,,
"Um bom cabernet, e um bom custo x benefício. Aroma e sabor que se complementam. Sobressalta um pouquinho o álcool, e por isso deve ser harmonizado com pratos à base de carne seca, bacalhau, aliche ou anchova. Valeu a pena!",Product,,
Bom.,,,
"Bom.. tive meu primeiro contato como Barefoot no parque do Yosemite, na Califórnia. Comprei uma(s) caixa(s) dele, que inclusive vinham em umas embalagens tipo tetra-pak. Lá no parque, acampado e cercado de toda aquele beleza natural, o vinho me parecia ser uma coisa de ""outro mundo"". Fácil de beber, gostoso e sem maiores pretensões. Já aqui no Brasil, vi o rótulo no Wine e comprei para ver se teria a mesma impressão... como é a vida, não ? Achei ele muito frutado, alcólico e simples :-(",Product,,
"Não sabia que teria que pagar esta revista, não quero mais recebe-la, favor descontar este valor na minha próxima fatura.",,Store,
"Vinho interessante, jovem, cheio de frescor, sem compromisso de alta performance, com aroma de frutas maduras e sabor agradável. Bom pra beber informalmente, até mesmo acompanhando petiscos.",Product,,
"Surpresa agradável! Macio, frutado, leve e fácil de beber, agrada até quem não gosta de vinho nenhum.",Product,,
"Vinho horrível, muito doce, não é tinto seco, não tem nenhuma qualidade realçada!!!",Product,,
"Excelente vinho, muito leve e refrescante!! Já comprei 3 garrafas e pretendo comprar outras! Recomendo!",Product,,
"Doçura em excesso, mas vale ter uma garrafa na adega para agradar principalmente quem não é muito acostumado a beber vinho. Simples, descomplicado e doce.",Product,,
surpresa agradável... vinho frutado com tons marcantes de amora e framboesa.,Product,,
"Vinho saboroso, frutado, leve e ótimo custo x benefício! Recomendo!",Product,,
"Comprei achando tratar-se de um tinto seco, mas descobri quando recebi o produto, tratar-se de um demi-seco.",Product,,
Vinho saboroso e fácil de beber!! ótimo custo-benefício!!,Product,,
Vinho bem barato mas ainda caro para a qualidade. Grande decepção,Product,,
"apesar das avaliações, não gostei. Além de ser meio doce, que é informado no rótulo, mas aqui não..",Product,,
"Não concordo em pagar por uma revista, prefiro que a empresa repasse esse valor em bebidas então, quero meu dinheiro de volta dessa revista.",,Store,
"Excelente relação custo x benefício para quem procura um vinho barato e gostoso de beber, sem grandes expectativas.",Product,,
"Ao contrário da maioria dos que comentaram antes, não gostei deste vinho. Não comprarei mais, pois mesmo tendo um preço acessível, não vale a pena. Pelo mesmo valor, aqui mesmo na Wine é possível encontrar outros muito melhores.",Product,,
"Levíssimo e refrescante com aroma cítrico. Perfeito para o verão. Para consumir várias garrafas, pois o preço é justo!",Product,,
"Vinho muito equilibrado para o preço, muito agradável!!! Recomendo.",Product,,
"Gostei! É um vinho tranquilo, sabores intensos para um vinho do tipo.",Product,,
"para um iniciante a intermediario apreciador de vinhos, suave e fácil, saboroso e frutado, combina com diversos pratos, dificil um vinho californiano nao me agradar. excelente custo beneficio, muito melhor que vinhos sul americanos, mais bem trabalhado. mulheres adoram.",Product,,
Melhor custo benefício deste 2 anos de wine,Product,,
"Saboroso e fácil de beber, mas gostaria de ter sido informado, no ato da compra, de que se trata de um demi-sec.",Product,,
"Excelente... Uma leve doçura, frutado... Cabernet excelente. E WINE, parabéns pela rapidez na entrega, amei.",Product,,
Ótimo vinho. Suave e aveludado. Fácil perceber as notas de frutas negras.,Product,,
"Dentro da faixa de preço é uma excelente opção. Muito frutado, suave com uma leve doçura. Recomendo abrir e deixar uns 30min para suavizar o álcool.",Product,,
Não autorizei o desconto pela revista. Não tenho interesse em receber a revista. Att,,Store,
"Muito bom, ótima relação custo benefício.",Product,,
Fantástico!!!!!,,,
"Cabernet frutado. O alcool sobressai um pouco, porém considerando o preço de 23 reais vale muito a pena.",Product,,
Gostei demais. Ótima relação custo benefício. Vou comprar mais.,Product,,
"atrativo pelo preço, nota 3 estrelas",Product,,
"Logo ao abrir é uma explosão olfativa, aveludado e com taninos leves, excelente vinho. É a tecnologia a favor do vinho.",Product,,
Superou as expectativas! Vinho suave e excelente custo benefício! Aromas afrodisíacos !,Product,,
"A proposta do vinho é de ser descontraído e realmente cumpri com a idéia. A começar por não usar a tradicional rolha, optando pela praticidade da tampa de rosca. Seu sabor realmente é um pouco adocicado e frutado mas não deixa de ser um excelente cabernet que tem o poder de agradar principalmente as mulheres. Vale a compra pelo preço. Vou repetir a compra dessa vez com outra uva.",Product,,
"Uma ótima relação preço-qualidade se não estiver procurando um daqueles cabernets muito encorpados. Mais doce do que eu esperava pela uva, mas tal vez seja uma percepção minha for ser altamente frutado sem firmes taninos ou muita madeira, e não pelo próprio indice de açucares no vinho. Pop Wine, com muita cereja e aromas de chocolate para agradar o popstar em mim. Gostoso sozinho... sem a necessidade de acompanhar uma forte refeição.",Product,,
"Frutado, delicioso......excelente cabernet!",Product,,
Excelente..vou repetir a compra!!,,,
"Um verdadeiro absurdo cometido pelo clube Wine, não me associei para receber revista, peço imediata devolução do valor cobrado pela revista.",,Store,
O pior é que a wine diz que agora a seleção do mês está disponível para todos por causa da revista.... Realmente um grande tiro no pé wine.... Neste caso não caracteriza venda casada? Não quero a revista.,,Store,
"Bem frutado, fácil de beber. Irei comprar novamente.",Product,,
"Tinto encorpado, de cor intensa, com boa concentração de fruta. Aeração necessária. Alcoólico, com paladar bastante amadeirado e acidez presente. Melhora em contato com o oxigênio. Final médio e com alguma adstringência.",Product,,
"Acabou de chegar, ainda não degustei.Comprei como sendo de rolha e não é. Não gosto quando os vinhos não são de rolhas.",Product,,
"péssimo. ácido demais, sem qualquer equilíbrio. Por este preço compra-se brancos portugueses muito melhores. Não deu pra beber nem meia garrafa.",Product,,
"Olhos: palha claro com nuances verdeais. Brilho leve. Nariz: muito suave, até demais. Herbal predomina, algo de fruta, talvez maçã, Boca: acidez elevada, encorpado, chardonnay com presença de boca. Pesado para o aroma e sabor suave. Retro ausente praticamente. Geral: entendo a ideia dos enologos de blendar com uvas mais leves e herbais, tentando suavizar a agressiva chardonnay. Porém o vinho perdeu nariz, ficou efêmero em taça.",Product,,
"O vinho vale a pena, o que não vale a pena é comprar pela Wine.com, já que o site não possui comprometimento algum com o cliente. Atrasa a entrega, passa informações equivocadas, diz que vai retornar ai cliente e simplesmente não retorna... gosta realmente de fazer o cliente de palhaço.",,Store,
"Leve, bem cítrico e com uma acidez razoável. Fácil de beber mas sem nada de especial. Vinho para o dia a dia.",Product,,
Gostei demais!,,,
"Doce mas não enjoativo, pelo contrário um doce bem agradável que dá vontade de beber mais. Um vinho até leve, mas complexo, não se sente presença de álcool em nenhum momento e com uma finalização longa na boca. Com chocolate como acompanhamento ele mostra todo potencial e fica ainda mais gostoso. Espero poder achar um Oloroso seco ou um Palo Cortado para experimentar.",Product,,
"Um vinho vazio, alcoólico",Product,,
"Gostei bastante deste pinot grigio, que é refrescante, frutado e bastante aromático. Foi servido no Natal e agradou bastante, harmonizando com bacalhau. Recomendo.",Product,,
Não quero pagar nem receber esta revista.,,Store,
"Comprei este vinho com muita expectativa, pois tinha sido recomendação de uma amiga. Qual não foi minha decepção ao abrir e de cara já sentir o cheiro acentuadamente alcóolico e provar - sem surpresa depois disto - um vinho avinagrado e ácido, que não pude aproveitar nem para fazer molho. Penso que pode ter sido um caso de azar, de vinho estragado, mas isto ultimamente não tem sido incomum, infelizmente.",Product,,
"Não é um Malbec de primeira linha. Entretanto, para uso diário, merece uma boa avaliação.",Product,,
